liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,odl_do_centrum,metry_na_izbe,wibor_3m,srednie_wynagrodzenie,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
3.0,3.0,41.4,5806949.57,6424448.601,Poznań,ul. Kazimierza Jarochowskiego,52,,,,,1/1,True,2020-09-29,41.4,Łazarz,0,2020,2020.6666666666667,8646.342763804254,3.2588978296192805,13.799999999999999,0.23,5168.0,0,0,1,0,0,0,38
1.0,3.0,25.2,5806949.57,6424448.601,Poznań,ul. Kazimierza Jarochowskiego,52,,,,,1/1,True,2020-08-05,23.9,Łazarz,1,2020,2020.5833333333333,10105.197894643234,3.2588978296192805,23.9,0.24,5168.0,0,0,1,0,0,0,38
4.0,4.0,53.8,5808867.667,6423192.213,Poznań,ul. Swoboda,42a,,,,,1/1,True,2020-11-30,53.8,Grunwald Północ,0,2020,2020.8333333333333,7749.062511923819,4.092530927090312,13.45,0.23,5457.0,0,0,1,0,0,0,4
3.0,2.0,65.82000000000001,5812998.571,6429055.97,Poznań,ul. Karpia,25A,,,,,1/1,True,2020-12-11,63.06,Naramowice,1,2020,2020.9166666666667,10931.206214461867,4.770468344186047,21.02,0.23,5457.0,0,0,1,0,0,0,15
2.0,4.0,40.9,5809535.64,6425887.18,Poznań,ul. Jana Kochanowskiego,28,,,,,1/1,True,2020-12-09,40.9,Jeżyce,0,2020,2020.9166666666667,12126.325713162298,1.6880936518247354,20.45,0.23,5457.0,0,0,1,0,0,0,8
2.0,4.0,58.84,5809274.4,6427769.942,Poznań,ul. Garbary,95,,,,,1/1,True,2020-07-09,58.84,Stare Miasto,0,2020,2020.5,11360.925998077673,0.8586422806364363,29.42,0.25,5168.0,0,0,1,0,0,0,26
3.0,1.0,66.8,5807016.03,6421574.382,Poznań,ul. Jeleniogórska,1/3E,,,,,1/1,True,2020-11-04,66.8,Junikowo,0,2020,2020.8333333333333,10864.74006049902,5.908689742302796,22.266666666666666,0.23,5457.0,0,0,1,0,0,0,9
3.0,9.0,51.06,5807008.72,6422738.521,Poznań,ul. Jugosłowiańska,44a,,,,,1/1,True,2020-12-30,49.5,Grunwald Południe,1,2020,2020.9166666666667,8538.381857443499,4.797917863462713,16.5,0.23,5457.0,0,0,1,0,0,0,3
3.0,13.0,49.4,5806972.761,6428977.379,Poznań,os. Oświecenia,27,,,,,1/1,True,2020-11-26,49.4,Rataje,0,2020,2020.8333333333333,11203.848374248084,2.337288556484596,16.466666666666665,0.23,5457.0,0,0,1,0,0,0,24
2.0,4.0,34.440000000000005,5806926.343,6426359.037,Poznań,ul. Józefa Wybickiego,4a,,,,,1/1,True,2020-08-13,32.84,Wilda,1,2020,2020.5833333333333,9630.591781587878,1.8841704546648619,16.42,0.24,5168.0,0,0,1,0,0,0,33
2.0,1.0,46.44,5806204.61,6422981.576,Poznań,ul. Rembertowska,48,,,,,1/1,True,2020-12-09,46.44,Grunwald Południe,0,2020,2020.9166666666667,11453.624874688552,4.902770503652173,23.22,0.23,5457.0,0,0,1,0,0,0,3
3.0,2.0,71.9,5807544.221,6429659.311,Poznań,ul. Katowicka,83C,,,,,1/1,True,2020-11-26,54.1,Rataje,1,2020,2020.8333333333333,14615.001576125043,2.5977168041268683,18.033333333333335,0.23,5457.0,0,0,1,0,0,0,24
2.0,1.0,44.13,5806364.084,6426074.73,Poznań,ul. Romualda Traugutta,15/17,,,,,1/1,True,2020-11-30,44.13,Wilda,0,2020,2020.8333333333333,10847.851920745132,2.51386374018844,22.065,0.23,5457.0,0,0,1,0,0,0,33
3.0,4.0,48.6,5804840.921,6425588.758,Poznań,ul. św. Szczepana,5,,,,,1/1,True,2020-07-24,48.6,Zielony Dębiec,0,2020,2020.5,9687.427765633725,4.0953207451090785,16.2,0.25,5168.0,0,0,1,0,0,0,36
6.0,1.0,141.47,5814135.325,6422281.15,Poznań,ul. Emilii Waśniowskiej,12,,,,,1/1,True,2020-11-19,123.9,,1,2020,2020.8333333333333,10094.42041504846,7.474320500105715,20.650000000000002,0.23,5457.0,0,0,1,0,0,0,-1
6.0,1.0,141.47,5814135.325,6422281.15,Poznań,ul. Emilii Waśniowskiej,12,,,,,1/1,True,2020-12-01,123.9,,1,2020,2020.9166666666667,10094.42041504846,7.474320500105715,20.650000000000002,0.23,5457.0,0,0,1,0,0,0,-1
2.0,1.0,48.99,5807460.303,6429432.02,Poznań,ul. Milczańska,1,,,,,1/1,True,2020-09-29,48.99,Rataje,0,2020,2020.6666666666667,13351.725632210877,2.4280260930169386,24.495,0.23,5168.0,0,0,1,0,0,0,24
2.0,7.0,42.3,5805674.975,6426280.608,Poznań,ul. Saperska,34B,,,,,1/1,True,2020-07-10,42.3,Wilda,0,2020,2020.5,13220.341571863053,3.063946208936809,21.15,0.25,5168.0,0,0,1,0,0,0,33
4.0,1.0,83.95,5805900.95,6419620.803,Poznań,ul. Gerberowa,79,,,,,1/1,True,2020-11-30,83.95,Kwiatowe,0,2020,2020.8333333333333,9247.120169904532,8.106508113301734,20.9875,0.23,5457.0,0,0,1,0,0,0,13
1.0,2.0,35.87,5807142.725,6421472.391,Poznań,ul. Jeleniogórska,7A,,,,,1/1,True,2020-12-01,35.87,Junikowo,0,2020,2020.9166666666667,12824.842602624465,5.975542292952544,35.87,0.23,5457.0,0,0,1,0,0,0,9
1.0,3.0,26.57,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2020-12-16,26.57,Naramowice,0,2020,2020.9166666666667,14067.445319038892,4.659341868667505,26.57,0.23,5457.0,0,0,1,0,0,0,15
2.0,1.0,53.5,5811307.054,6428900.811,Poznań,ul. Wilczak,20D,,,,,1/1,True,2020-09-03,53.5,Stare Winogrady,0,2020,2020.6666666666667,12978.568417489218,3.1810543574357464,26.75,0.23,5168.0,0,0,1,0,0,0,27
3.0,1.0,68.89,5806899.175,6423696.687,Poznań,ul. Zdziechowska,1,,,,,1/1,True,2020-11-09,68.89,Grunwald Południe,0,2020,2020.8333333333333,10851.270783186626,3.9498263367079733,22.963333333333335,0.23,5457.0,0,0,1,0,0,0,3
3.0,15.0,51.0,5806956.293,6429992.165,Poznań,os. Lecha,39,,,,,1/1,True,2020-08-18,48.8,Chartowo,1,2020,2020.5833333333333,11400.518014115396,3.1626771663238396,16.266666666666666,0.24,5168.0,0,0,1,0,0,0,1
5.0,1.0,73.9,5814494.192,6425756.524,Poznań,os. Bolesława Chrobrego,1,,,,,1/1,True,2020-08-14,73.9,Piątkowo,0,2020,2020.5833333333333,8559.367634840215,6.112234945295569,14.780000000000001,0.24,5168.0,0,0,1,0,0,0,21
3.0,2.0,48.6,5805529.331,6426257.98,Poznań,ul. Saperska,40B,,,,,1/1,True,2020-10-22,48.6,Wilda,0,2020,2020.75,10648.775559169897,3.209161797109603,16.2,0.23,5457.0,0,0,1,0,0,0,33
2.0,3.0,26.4,5807620.97,6426854.377,Poznań,ul. Górna Wilda,75,,,,,1/1,True,2020-08-18,26.4,Wilda,0,2020,2020.5833333333333,13450.129584110615,1.0407965123200977,13.2,0.24,5168.0,0,0,1,0,0,0,33
4.0,1.0,72.49,5806956.542,6421451.354,Poznań,ul. Jeleniogórska,1/3I,,,,,1/1,True,2020-12-28,68.02,Junikowo,1,2020,2020.9166666666667,12871.053845885814,6.043098203131806,17.005,0.23,5457.0,0,0,1,0,0,0,9
2.0,1.0,51.33,5813142.473,6422839.133,Poznań,ul. Witolda Pileckiego,7,,,,,1/1,True,2020-11-06,47.07,,1,2020,2020.8333333333333,12919.021208973803,6.36758493655661,23.535,0.23,5457.0,0,0,1,0,0,0,-1
3.0,3.0,49.3,5814852.868,6425569.886,Poznań,os. Jana III Sobieskiego,6,,,,,1/1,True,2020-12-16,49.3,Piątkowo Północ,0,2020,2020.9166666666667,8922.939520269949,6.50666661540269,16.433333333333334,0.23,5457.0,0,0,1,0,0,0,22
2.0,6.0,29.0,5811486.238,6427888.099,Poznań,os. Pod Lipami,9,,,,,1/1,True,2020-09-17,27.0,Nowe Winogrady Południe,1,2020,2020.6666666666667,12139.604137453682,2.976875044243571,13.5,0.23,5168.0,0,0,1,0,0,0,16
4.0,1.0,63.4,5813758.233,6426694.505,Poznań,os. Bolesława Śmiałego,2,,,,,1/1,True,2020-12-07,63.4,Piątkowo,0,2020,2020.9166666666667,9353.370488190436,5.217171463123825,15.85,0.23,5457.0,0,0,1,0,0,0,21
2.0,2.0,38.25,5803928.865,6425327.927,Poznań,ul. 28 Czerwca 1956 r.,382,,,,,1/1,True,2020-12-30,38.25,Zielony Dębiec,0,2020,2020.9166666666667,12417.678870902811,5.035784396496059,19.125,0.23,5457.0,0,0,1,0,0,0,36
2.0,1.0,26.1,5807470.745,6426406.335,Poznań,ul. Przemysłowa,46,,,,,1/1,True,2020-11-04,26.1,Wilda,0,2020,2020.8333333333333,13219.169659659181,1.403161686394326,13.05,0.23,5457.0,0,0,1,0,0,0,33
3.0,2.0,35.2,5806545.144,6428978.801,Poznań,os. Powstań Narodowych,60,,,,,1/1,True,2020-11-25,35.2,Rataje,0,2020,2020.8333333333333,12252.142333704,2.6494354325388323,11.733333333333334,0.23,5457.0,0,0,1,0,0,0,24
4.0,3.0,55.2,5806612.991,6432097.153,Poznań,os. Przemysława,22,,,,,1/1,True,2020-10-21,55.2,Antoninek-Zieliniec-Kobylepole,0,2020,2020.75,10807.928454755316,5.2061914575431585,13.8,0.23,5457.0,0,0,1,0,0,0,0
4.0,1.0,116.19,5800993.585,6432759.928,Poznań,ul. Podjaryszki,17L,,,,,1/1,True,2020-08-17,116.19,Szczepankowo-Spławie-Krzesinki,0,2020,2020.5833333333333,10071.382616379897,9.356644387700245,29.0475,0.24,5168.0,0,0,1,0,0,0,30
4.0,0.0,88.82,5807505.95,6426525.178,Poznań,ul. Jana Żupańskiego,19,,,,,1/1,True,2020-10-15,84.32,Wilda,1,2020,2020.75,5199.992097353185,1.3039645421907577,21.08,0.23,5457.0,0,0,1,0,0,0,33
2.0,2.0,46.71,5806388.395,6424089.297,Poznań,ul. Sielska,22,,,,,1/1,True,2020-10-29,46.71,Górczyn,0,2020,2020.75,11510.526182455322,3.8622991801111666,23.355,0.23,5457.0,0,0,1,0,0,0,5
3.0,0.0,43.7,5806993.64,6428273.897,Poznań,os. Piastowskie,70,,,,,1/1,True,2020-07-31,43.7,Rataje,0,2020,2020.5,10691.419397221493,1.869496759617774,14.566666666666668,0.25,5168.0,0,0,1,0,0,0,24
5.0,1.0,129.54,5814150.025,6422344.99,Poznań,ul. Liryczna,13,,,,,1/1,True,2020-10-29,129.54,,0,2020,2020.75,8767.1137361855,7.442833755332262,25.907999999999998,0.23,5457.0,0,0,1,0,0,0,-1
1.0,1.0,34.46,5809493.528,6425022.078,Poznań,ul. Jana Henryka Dąbrowskiego,80,,,,,1/1,True,2020-06-19,34.46,Jeżyce,0,2020,2020.4166666666667,14851.426389254359,2.43280204328191,34.46,0.26,5024.0,0,0,1,0,0,0,8
3.0,10.0,45.5,5806770.901,6430726.785,Poznań,os. Rusa,6,,,,,1/1,True,2020-07-06,45.5,Chartowo,0,2020,2020.5,9794.533124203519,3.8948127008389726,15.166666666666666,0.25,5168.0,0,0,1,0,0,0,1
5.0,3.0,110.94,5807757.005,6425026.035,Poznań,ul. Elżbiety Drużbackiej,3,,,,,1/1,True,2020-11-16,102.48,Łazarz,1,2020,2020.8333333333333,8416.772251100329,2.391746277536881,20.496000000000002,0.23,5457.0,0,0,1,0,0,0,38
3.0,1.0,46.0,5813019.965,6428494.392,Poznań,ul. Sielawy,10,,,,,1/1,True,2020-10-02,46.0,Naramowice,0,2020,2020.75,10844.38893628943,4.610995295531677,15.333333333333334,0.23,5457.0,0,0,1,0,0,0,15
5.0,1.0,143.85,5816729.665,6425848.255,Poznań,ul. Przedwiośnia,4,,,,,1/1,True,2020-05-15,143.85,Morasko-Radojewo,0,2020,2020.3333333333333,7385.297835666212,8.280003444463171,28.77,0.27,5024.0,0,0,1,0,0,0,14
2.0,5.0,31.2,5815221.73,6426032.025,Poznań,os. Jana III Sobieskiego,22,,,,,1/1,True,2020-12-11,31.2,Piątkowo Północ,0,2020,2020.9166666666667,10551.503090119788,6.76340689177502,15.6,0.23,5457.0,0,0,1,0,0,0,22
3.0,4.0,53.0,5806799.702,6426370.801,Poznań,ul. 28 Czerwca 1956 r.,138/140b,,,,,1/1,True,2020-07-16,53.0,Wilda,0,2020,2020.5,8598.383963295768,1.9904532285317484,17.666666666666668,0.25,5168.0,0,0,1,0,0,0,33
4.0,3.0,105.3,5807636.366,6425383.045,Poznań,ul. Antoniego Małeckiego,11,,,,,1/1,True,2020-12-18,105.3,Łazarz,0,2020,2020.9166666666667,8311.505846695683,2.1105050022146203,26.325,0.23,5457.0,0,0,1,0,0,0,38
2.0,5.0,52.2,5807367.952,6425040.549,Poznań,ul. Głogowska,82,,,,,1/1,True,2020-12-14,47.2,Łazarz,1,2020,2020.9166666666667,10325.02570901293,2.5381049719123268,23.6,0.23,5457.0,0,0,1,0,0,0,38
3.0,1.0,64.4,5814935.577,6426694.177,Poznań,os. Stefana Batorego,58b,,,,,1/1,True,2020-12-14,47.1,Piątkowo,1,2020,2020.9166666666667,11903.56758365807,6.388595457792034,15.700000000000001,0.23,5457.0,0,0,1,0,0,0,21
3.0,3.0,48.8,5811110.008,6428808.809,Poznań,ul. Wilczak,18M,,,,,1/1,True,2020-12-22,48.8,Stare Winogrady,0,2020,2020.9166666666667,12372.655209117484,2.9647528565874803,16.266666666666666,0.23,5457.0,0,0,1,0,0,0,27
4.0,2.0,65.1,5814811.201,6426887.96,Poznań,os. Stefana Batorego,51,,,,,1/1,True,2020-12-01,65.1,Piątkowo,0,2020,2020.9166666666667,10820.530003672638,6.249782579234323,16.275,0.23,5457.0,0,0,1,0,0,0,21
3.0,3.0,51.379999999999995,5812923.81,6423061.937,Poznań,ul. Tadeusza Mikke,4,,,,,1/1,True,2020-12-11,46.58,,1,2020,2020.9166666666667,12036.454126026087,6.055503582246838,15.526666666666666,0.23,5457.0,0,0,1,0,0,0,-1
3.0,2.0,52.9,5811751.956,6426314.827,Poznań,os. Powstańców Warszawy,5,,,,,1/1,True,2020-10-16,49.0,Winiary,1,2020,2020.75,8772.200519303937,3.3202047497116705,16.333333333333332,0.23,5457.0,0,0,1,0,0,0,34
5.0,0.0,115.95,5807770.371,6423598.131,Poznań,ul. Grochowska,41,,,,,1/1,True,2020-11-27,115.95,Grunwald Południe,0,2020,2020.8333333333333,10228.610417443271,3.762697849489607,23.19,0.23,5457.0,0,0,1,0,0,0,3
5.0,2.0,115.95,5807770.371,6423598.131,Poznań,ul. Grochowska,41,,,,,1/1,True,2020-11-27,115.95,Grunwald Południe,0,2020,2020.8333333333333,10228.610417443271,3.762697849489607,23.19,0.23,5457.0,0,0,1,0,0,0,3
2.0,4.0,44.89,5810432.09,6430435.005,Poznań,ul. Gnieźnieńska,3,,,,,1/1,True,2020-12-17,44.89,Główna,0,2020,2020.9166666666667,9927.628807112054,3.6668635348563696,22.445,0.23,5457.0,0,0,1,0,0,0,7
3.0,10.0,48.8,5805163.714,6429444.971,Poznań,os. Orła Białego,44,,,,,1/1,True,2020-12-11,48.8,Żegrze,0,2020,2020.9166666666667,8837.610863655345,4.042050059846914,16.266666666666666,0.23,5457.0,0,0,1,0,0,0,40
3.0,1.0,55.71,5809382.18,6423402.202,Poznań,ul. Piękna,3,,,,,1/1,True,2020-12-22,55.71,Ogrody,0,2020,2020.9166666666667,10063.867047034555,3.9555218932497618,18.57,0.23,5457.0,0,0,1,0,0,0,19
2.0,2.0,37.56,5806758.259,6422289.206,Poznań,ul. Smardzewska,6A,,,,,1/1,True,2020-12-18,37.56,Grunwald Południe,0,2020,2020.9166666666667,10716.818853477691,5.305114928667968,18.78,0.23,5457.0,0,0,1,0,0,0,3
1.0,2.0,25.81,5809015.6,6431234.252,Poznań,ul. Warszawska,161,,,,,1/1,True,2020-10-23,25.81,Warszawskie-Pomet-Maltańskie,0,2020,2020.75,11251.147210327901,3.9847205937289276,25.81,0.23,5457.0,0,0,1,0,0,0,32
4.0,1.0,47.2,5806372.872,6428529.073,Poznań,os. Rzeczypospolitej,93,,,,,1/1,True,2020-11-27,47.2,Rataje,0,2020,2020.8333333333333,10325.02570901293,2.5331780201073744,11.8,0.23,5457.0,0,0,1,0,0,0,24
2.0,2.0,27.9,5804751.942,6424928.702,Poznań,ul. Czechosłowacka,71,,,,,1/1,True,2020-11-19,27.9,Świerczewo,0,2020,2020.8333333333333,10305.266670164418,4.483789074471788,13.95,0.23,5457.0,0,0,1,0,0,0,39
3.0,10.0,39.9,5811493.039,6426841.733,Poznań,os. Przyjaźni,20,,,,,1/1,True,2020-12-28,38.1,Nowe Winogrady Południe,1,2020,2020.9166666666667,10564.92693271974,2.9515248970703736,12.700000000000001,0.23,5457.0,0,0,1,0,0,0,16
4.0,4.0,47.2,5805785.077,6428456.218,Poznań,os. Armii Krajowej,39,,,,,1/1,True,2020-12-01,47.2,Rataje,0,2020,2020.9166666666667,11726.061645929138,3.0285012929737354,11.8,0.23,5457.0,0,0,1,0,0,0,24
6.0,2.0,131.4,5807104.977,6424859.939,Poznań,ul. Głogowska,98,,,,,1/1,True,2020-12-04,131.4,Łazarz,0,2020,2020.9166666666667,7439.555527639242,2.8256961030145042,21.900000000000002,0.23,5457.0,0,0,1,0,0,0,38
4.0,1.0,64.0,5813792.246,6426761.932,Poznań,os. Bolesława Śmiałego,10,,,,,1/1,True,2020-11-26,64.0,Piątkowo,0,2020,2020.8333333333333,8468.272376311748,5.243960358644487,16.0,0.23,5457.0,0,0,1,0,0,0,21
1.0,1.0,26.58,5809015.6,6431234.252,Poznań,ul. Warszawska,161,,,,,1/1,True,2020-11-12,26.58,Warszawskie-Pomet-Maltańskie,0,2020,2020.8333333333333,11644.54424435864,3.9847205937289276,26.58,0.23,5457.0,0,0,1,0,0,0,32
3.0,6.0,70.65,5808453.357,6426242.762,Poznań,ul. Towarowa,41,,,,,1/1,True,2020-11-20,70.65,Stare Miasto,0,2020,2020.8333333333333,15810.379508550974,1.0383439980186404,23.55,0.23,5457.0,0,0,1,0,0,0,26
3.0,6.0,52.37,5808453.357,6426242.762,Poznań,ul. Towarowa,41,,,,,1/1,True,2020-11-20,52.37,Stare Miasto,0,2020,2020.8333333333333,15811.51016767331,1.0383439980186404,17.456666666666667,0.23,5457.0,0,0,1,0,0,0,26
3.0,10.0,37.91,5807377.792,6428161.443,Poznań,os. Piastowskie,21,,,,,1/1,True,2020-11-27,37.91,Rataje,0,2020,2020.8333333333333,11072.928845752502,1.4888515291910152,12.636666666666665,0.23,5457.0,0,0,1,0,0,0,24
4.0,1.0,68.66000000000001,5808621.741,6432919.954,Poznań,ul. Mścibora,72,,,,,1/1,True,2020-12-04,64.9,Antoninek-Zieliniec-Kobylepole,1,2020,2020.9166666666667,7929.974156774746,5.646013238260432,16.225,0.23,5457.0,0,0,1,0,0,0,0
4.0,1.0,85.2,5813771.43,6428334.676,Poznań,ul. Naramowicka,217c,,,,,1/1,True,2020-12-08,85.2,Naramowice,0,2020,2020.9166666666667,7845.972837170074,5.305151762867157,21.3,0.23,5457.0,0,0,1,0,0,0,15
2.0,2.0,31.24,5806136.305,6422060.814,Poznań,ul. Przepiórcza,17,,,,,1/1,True,2020-12-11,31.24,Junikowo,0,2020,2020.9166666666667,10814.097458856113,5.754832441582556,15.62,0.23,5457.0,0,0,1,0,0,0,9
3.0,5.0,48.2,5806341.492,6424578.288,Poznań,ul. Górki,15C,,,,,1/1,True,2020-12-01,48.2,Górczyn,0,2020,2020.9166666666667,11333.655315050119,3.4998432859146167,16.066666666666666,0.23,5457.0,0,0,1,0,0,0,5
3.0,6.0,81.0,5807776.999,6424856.971,Poznań,ul. Bolesława Limanowskiego,24a,,,,,1/1,True,2020-12-14,81.0,Łazarz,0,2020,2020.9166666666667,9051.459225294411,2.5449829377546123,27.0,0.23,5457.0,0,0,1,0,0,0,38
2.0,4.0,37.2,5804738.23,6428217.131,Poznań,ul. Śliska,21C,,,,,1/1,True,2020-12-22,33.39,Starołęka-Minikowo-Marlewo,1,2020,2020.9166666666667,14207.935045253636,3.9493608110252625,16.695,0.23,5457.0,0,0,1,0,0,0,28
3.0,2.0,60.279999999999994,5813613.149,6427408.219,Poznań,ul. Dalemińska,11A,,,,,1/1,True,2019-05-24,55.98,Naramowice,1,2019,2019.3333333333333,10037.207133889084,5.041570452497568,18.66,1.72,5025.0,0,0,1,0,0,0,15
3.0,16.0,48.4,5806579.948,6428192.863,Poznań,os. Piastowskie,115,,,,,1/1,True,2019-11-27,48.4,Rataje,0,2019,2019.8333333333333,9213.611034945408,2.194933878218319,16.133333333333333,1.72,5439.0,0,0,1,0,0,0,24
2.0,3.0,36.62,5803922.765,6425198.028,Poznań,ul. 28 Czerwca 1956 r.,382B,,,,,1/1,True,2020-12-16,36.62,Zielony Dębiec,0,2020,2020.9166666666667,8551.213888417311,5.092967959875152,18.31,0.23,5457.0,0,0,1,0,0,0,36
4.0,2.0,71.85,5808279.675,6425208.601,Poznań,ul. Elizy Orzeszkowej,10,,,,,1/1,True,2020-12-15,71.85,Łazarz,0,2020,2020.9166666666667,13505.493010847,2.0863212525439008,17.9625,0.23,5457.0,0,0,1,0,0,0,38
3.0,6.0,51.7,5807393.279,6429625.391,Poznań,ul. Katowicka,89C,,,,,1/1,True,2020-12-16,51.7,Rataje,0,2020,2020.9166666666667,11400.57499419833,2.6307676174460313,17.233333333333334,0.23,5457.0,0,0,1,0,0,0,24
2.0,1.0,92.65,5812572.25,6419711.8,Poznań,ul. Polanowska,113,,,,,1/1,True,2020-12-02,92.65,Krzyżowniki-Smochowice,0,2020,2020.9166666666667,10270.23543716098,8.554543634576897,46.325,0.23,5457.0,0,0,1,0,0,0,12
4.0,2.0,76.9,5813410.14,6426671.871,Poznań,os. Bolesława Śmiałego,36,,,,,1/1,True,2020-12-01,76.9,Piątkowo,0,2020,2020.9166666666667,7290.741653970027,4.874132073683905,19.225,0.23,5457.0,0,0,1,0,0,0,21
2.0,0.0,37.23,5809380.38,6431270.454,Poznań,ul. Pilska,13,,,,,1/1,True,2019-11-06,37.23,Warszawskie-Pomet-Maltańskie,0,2019,2019.8333333333333,11977.941823565883,4.07697683320789,18.615,1.72,5439.0,0,0,1,0,0,0,32
3.0,0.0,52.5,5806477.587,6426290.959,Poznań,ul. Pamiątkowa,19,,,,,1/1,True,2020-12-11,48.5,Wilda,1,2020,2020.9166666666667,9781.504147649875,2.314936636280295,16.166666666666668,0.23,5457.0,0,0,1,0,0,0,33
5.0,1.0,100.78,5798931.01,6428683.204,Poznań,ul. Głuszyna,155E,,,,,1/1,True,2020-07-24,100.78,Głuszyna,0,2020,2020.5,5869.876009632721,9.744761771481098,20.156,0.25,5168.0,0,0,1,0,0,0,6
2.0,5.0,51.14,5809415.93,6424985.448,Poznań,ul. Polna,9,,,,,1/1,True,2020-11-19,51.14,Jeżyce,0,2020,2020.8333333333333,8264.56593553878,2.438866434680736,25.57,0.23,5457.0,0,0,1,0,0,0,8
3.0,3.0,49.3,5808519.762,6431653.038,Poznań,ul. Pobiedziska,4,,,,,1/1,True,2020-11-20,49.3,Warszawskie-Pomet-Maltańskie,0,2020,2020.8333333333333,10789.175236927715,4.379217986683998,16.433333333333334,0.23,5457.0,0,0,1,0,0,0,32
3.0,3.0,37.6,5807127.947,6428210.879,Poznań,os. Piastowskie,49,,,,,1/1,True,2020-12-30,37.6,Rataje,0,2020,2020.9166666666667,12808.26794317709,1.7224076435090558,12.533333333333333,0.23,5457.0,0,0,1,0,0,0,24
4.0,5.0,64.8,5805476.37,6429276.75,Poznań,os. Orła Białego,17,,,,,1/1,True,2020-11-30,64.8,Żegrze,0,2020,2020.8333333333333,8652.130141825543,3.6880579202452646,16.2,0.23,5457.0,0,0,1,0,0,0,40
2.0,6.0,32.64,5798148.15,6429514.499,Poznań,ul. Aleksandra Gabszewicza,6B,,,,,1/1,True,2020-12-01,29.54,Głuszyna,1,2020,2020.9166666666667,11631.10167287125,10.663217532410041,14.77,0.23,5457.0,0,0,1,0,0,0,6
2.0,3.0,30.0,5814611.465,6426162.844,Poznań,os. Zygmunta Starego,8,,,,,1/1,True,2020-12-01,30.0,Piątkowo,0,2020,2020.9166666666667,12363.22842419625,6.139518712742781,15.0,0.23,5457.0,0,0,1,0,0,0,21
3.0,7.0,45.5,5806770.901,6430726.785,Poznań,os. Rusa,8,,,,,1/1,True,2020-11-27,45.5,Chartowo,0,2020,2020.8333333333333,11058.3438499072,3.8948127008389726,15.166666666666666,0.23,5457.0,0,0,1,0,0,0,1
4.0,6.0,90.32,5809745.236,6429286.064,Poznań,ul. Zawady,10,,,,,1/1,True,2019-05-30,90.32,Ostrów Tumski-Śródka-Zawady-Komandoria,0,2019,2019.3333333333333,12343.300877196572,2.3283246258677055,22.58,1.72,5025.0,0,0,1,0,0,0,20
3.0,5.0,56.04,5807672.946,6428499.601,Poznań,ul. Na Miasteczku,8,,,,,1/1,True,2019-05-13,56.04,Rataje,0,2019,2019.3333333333333,10716.111392630773,1.5206850769614384,18.68,1.72,5025.0,0,0,1,0,0,0,24
2.0,3.0,35.5,5807494.296,6429677.268,Poznań,ul. Katowicka,81D,,,,,1/1,True,2019-02-16,35.5,Rataje,0,2019,2019.0833333333333,12980.37746181417,2.634268015914185,17.75,1.72,4950.0,0,0,1,0,0,0,24
4.0,4.0,47.2,5807076.18,6429065.082,Poznań,os. Oświecenia,23,,,,,1/1,True,2020-09-30,47.2,Rataje,0,2020,2020.6666666666667,9959.538073295658,2.3343086805777515,11.8,0.23,5168.0,0,0,1,0,0,0,24
4.0,1.0,67.2,5809498.53,6424689.704,Poznań,ul. Galla Anonima,8,,,,,1/1,True,2020-12-15,60.4,Jeżyce,1,2020,2020.9166666666667,10115.455260055842,2.745047846435437,15.1,0.23,5457.0,0,0,1,0,0,0,8
3.0,2.0,52.5,5808214.147,6424824.957,Poznań,ul. Ułańska,15,,,,,1/1,True,2020-11-30,48.5,Łazarz,1,2020,2020.8333333333333,12300.982488711206,2.475393271541374,16.166666666666668,0.23,5457.0,0,0,1,0,0,0,38
3.0,10.0,50.3,5808174.56,6422707.133,Poznań,ul. Bułgarska,59,,,,,1/1,True,2020-10-30,50.3,Ławica,0,2020,2020.75,8460.143092052405,4.5843940783371195,16.766666666666666,0.23,5457.0,0,0,1,0,0,0,37
4.0,1.0,96.04,5812050.819,6419176.193,Poznań,ul. Olecka,3,,,,,1/1,True,2019-10-08,69.68,Krzyżowniki-Smochowice,1,2019,2019.75,8277.087846701435,8.813035017755452,17.42,1.72,5439.0,0,0,1,0,0,0,12
2.0,1.0,42.45,5808421.255,6422362.357,Poznań,ul. Wałbrzyska,5,,,,,1/1,True,2020-11-05,42.45,Ławica,0,2020,2020.8333333333333,14054.126047172991,4.914145667497034,21.225,0.23,5457.0,0,0,1,0,0,0,37
3.0,2.0,49.8,5815029.91,6426782.868,Poznań,os. Stefana Batorego,82E,,,,,1/1,True,2019-04-02,49.8,Piątkowo,0,2019,2019.25,10864.907213470833,6.47521227834389,16.599999999999998,1.72,5025.0,0,0,1,0,0,0,21
